       1.0000000        0.0073728
       2.0000000        0.0453932
       3.0000000        0.0817968
       4.0000000        0.1124305
       5.0000000        0.1412072
       6.0000000        0.1641146
       7.0000000        0.1801054
       8.0000000        0.1867810
       9.0000000        0.1883162
      10.0000000        0.1899187
      11.0000000        0.1911238
      12.0000000        0.1930301
      13.0000000        0.1951676
      14.0000000        0.1911194
      15.0000000        0.1860842
      16.0000000        0.1851514
       1.0000000        0.0087179
       2.0000000        0.0503975
       3.0000000        0.0865569
       4.0000000        0.1180511
       5.0000000        0.1492954
       6.0000000        0.1706319
       7.0000000        0.1842451
       8.0000000        0.1909256
       9.0000000        0.1933386
      10.0000000        0.1994225
      11.0000000        0.2041084
      12.0000000        0.2067361
      13.0000000        0.2096636
      14.0000000        0.2097805
      15.0000000        0.2101910
      16.0000000        0.2102471
       1.0000000        0.0094143
       2.0000000        0.0516744
       3.0000000        0.0868047
       4.0000000        0.1196935
       5.0000000        0.1512815
       6.0000000        0.1668366
       7.0000000        0.1763452
       8.0000000        0.1871520
       9.0000000        0.1957934
      10.0000000        0.2038752
      11.0000000        0.2093669
      12.0000000        0.2121068
      13.0000000        0.2135106
      14.0000000        0.2133139
      15.0000000        0.2137765
      16.0000000        0.2147127
       1.0000000        0.0088819
       2.0000000        0.0506930
       3.0000000        0.0867635
       4.0000000        0.1184857
       5.0000000        0.1485352
       6.0000000        0.1662539
       7.0000000        0.1787394
       8.0000000        0.1903989
       9.0000000        0.1986127
      10.0000000        0.2033357
      11.0000000        0.2035886
      12.0000000        0.2046281
      13.0000000        0.2096499
      14.0000000        0.2133205
      15.0000000        0.2161119
      16.0000000        0.2187603
       1.0000000        0.0091842
       2.0000000        0.0522866
       3.0000000        0.0853719
       4.0000000        0.1113638
       5.0000000        0.1375150
       6.0000000        0.1553998
       7.0000000        0.1697233
       8.0000000        0.1820444
       9.0000000        0.1896604
      10.0000000        0.1951034
      11.0000000        0.1972638
      12.0000000        0.2004396
      13.0000000        0.2064363
      14.0000000        0.2074207
      15.0000000        0.2065907
      16.0000000        0.2065787
       1.0000000        0.0088660
       2.0000000        0.0491310
       3.0000000        0.0791797
       4.0000000        0.1034687
       5.0000000        0.1279706
       6.0000000        0.1438036
       7.0000000        0.1552099
       8.0000000        0.1614386
       9.0000000        0.1618618
      10.0000000        0.1631209
      11.0000000        0.1658020
      12.0000000        0.1702900
      13.0000000        0.1776817
      14.0000000        0.1837866
      15.0000000        0.1905474
      16.0000000        0.1953448
       1.0000000        0.0079256
       2.0000000        0.0458625
       3.0000000        0.0758985
       4.0000000        0.0986867
       5.0000000        0.1205649
       6.0000000        0.1352535
       7.0000000        0.1442960
       8.0000000        0.1470806
       9.0000000        0.1456563
      10.0000000        0.1486255
      11.0000000        0.1528843
      12.0000000        0.1561562
      13.0000000        0.1631038
      14.0000000        0.1701338
      15.0000000        0.1754001
      16.0000000        0.1776546
       1.0000000        0.0070253
       2.0000000        0.0413994
       3.0000000        0.0691019
       4.0000000        0.0905986
       5.0000000        0.1114894
       6.0000000        0.1256766
       7.0000000        0.1351543
       8.0000000        0.1404355
       9.0000000        0.1438086
      10.0000000        0.1488128
      11.0000000        0.1538826
      12.0000000        0.1582752
      13.0000000        0.1620141
      14.0000000        0.1646071
      15.0000000        0.1688735
      16.0000000        0.1707183
       1.0000000        0.0065321
       2.0000000        0.0369253
       3.0000000        0.0630483
